,Sq_Ft_Tot_Living,Sq_Ft_Lot,Bathroom_count,Bedroom_count,Bldg_Grade,House_Sale_Price
21421,3490,35924,2.5,4,10,1107507.0
21422,4040,38052,2.5,4,10,1043792.0
21423,3970,35926,2.5,4,10,1241569.0
21424,4270,43386,2.5,4,10,1069246.0
21425,2860,6542,2.5,4,8,599302.0
21426,2440,4556,2.5,4,8,544505.0
21427,2440,6945,2.5,4,8,537771.0
21428,2260,6726,2.5,3,8,545959.0
21429,2260,5733,2.5,3,8,526952.0
21430,3180,43388,2.5,4,10,842046.0
21431,3400,35053,2.5,4,10,934020.0
21432,3260,18074,2.5,4,10,1974403.0
21433,3530,22284,3.0,5,10,1976740.0
21434,3210,20278,2.75,4,10,1455000.0
21435,1400,14433,1.75,3,8,307200.0
21436,1820,5000,2.0,4,7,729958.0
21437,2210,5000,2.0,4,7,777874.0
21438,2340,7840,2.0,3,8,891279.0
21439,3150,5650,4.0,4,9,1732139.0
21440,3190,6507,2.75,4,8,1074630.0
21441,4620,7553,3.25,3,11,974434.0
21442,3600,4000,3.5,3,9,1059211.0
21443,2720,6700,2.75,3,10,1041532.0
21444,2170,4000,2.5,4,8,358502.0
21445,1750,7722,1.75,4,7,388642.0
21446,3150,4000,3.25,4,8,875108.0
21447,2110,4000,3.0,3,7,561311.0
21448,1590,4510,2.0,3,7,560776.0
21449,2040,4000,1.0,2,7,496034.0
21450,1390,4000,1.5,4,7,415345.0
21451,1460,4000,1.0,3,7,517714.0
21452,870,4000,1.0,2,7,418254.0
21453,1880,3387,2.0,3,7,559320.0
21454,3600,3960,5.25,6,7,592445.0
21455,1390,1674,2.0,3,9,429216.0
21456,760,4800,1.0,3,6,346593.0
21457,1750,4800,1.75,3,6,365780.0
21458,1510,4800,2.25,3,7,376254.0
21459,1500,4000,1.5,3,7,423013.0
21460,1420,4400,1.5,2,7,499592.0
21461,1740,3630,1.75,3,6,476328.0
21462,2000,4000,1.75,4,7,505776.0
21463,1560,4049,1.75,3,7,377895.0
21464,1740,4860,1.75,3,7,435644.0
21465,1460,4840,1.0,3,7,343082.0
21466,2420,4840,2.75,4,7,472098.0
21467,1460,4840,2.0,3,6,347177.0
21468,2420,1923,3.25,3,10,1033238.0
21469,2420,1923,3.25,3,10,1128198.0
21470,2450,2890,3.0,3,7,653523.0
21471,1200,890,1.5,3,8,451182.0
21472,1070,1103,1.5,2,9,499464.0
21473,2540,7800,1.75,4,9,585554.0
21474,3240,35083,2.5,4,9,761905.0
21475,840,4100,1.0,2,7,446749.0
21476,840,4100,1.0,2,7,497809.0
21477,1850,4100,1.75,4,7,428750.0
21478,2170,4100,2.0,6,7,423964.0
21479,2100,13200,1.75,4,8,1002173.0
21480,2100,13200,1.75,4,8,1353655.0
21481,2100,13200,1.75,4,8,1488971.0
21482,2100,13200,1.75,4,8,1424312.0
21483,3250,9010,2.5,5,7,449925.0
21484,1520,9120,2.25,3,7,317587.0
21485,1380,8650,1.0,3,7,258120.0
21486,5270,17232,3.25,5,10,1929433.0
21487,1520,5159,2.25,3,7,405029.0
21488,2930,25697,2.75,4,9,1217910.0
21489,4920,17969,5.25,4,10,2469122.0
21490,2330,7578,3.0,4,9,550439.0
21491,2330,3497,3.0,4,9,541244.0
21492,2421,3588,3.25,4,9,536935.0
21493,1280,14972,2.0,3,7,206185.0
21494,1530,9620,2.5,4,7,333168.0
21495,1500,7285,2.25,4,7,328570.0
21496,950,3400,1.0,3,6,208490.0
21497,780,1190,1.0,2,6,174035.0
21498,1120,1190,1.0,3,6,52984.0
21499,900,2380,1.0,3,6,176281.0
21500,900,2550,1.0,3,6,179044.0
21501,900,3230,1.0,3,6,135596.0
21502,1730,4004,2.5,3,7,383713.0
21503,2560,13104,2.75,4,8,471341.0
21504,1920,9904,2.5,3,10,1039179.0
21505,2980,11690,1.5,3,8,858413.0
21506,2070,7130,2.0,3,7,794432.0
21507,1660,9826,2.0,3,7,286196.0
21508,1690,9826,1.75,3,7,135803.0
21509,2240,9826,2.5,4,7,356467.0
21510,1720,8102,1.75,3,6,428066.0
21511,1430,8137,1.75,4,7,377132.0
21512,2070,8127,2.5,4,9,604444.0
21513,2190,8116,2.0,4,7,362853.0
21514,4430,8100,4.0,4,9,930445.0
21515,2230,10025,2.5,4,9,810279.0
21516,990,7070,2.0,3,6,333576.0
21517,760,6000,1.0,2,6,220992.0
21518,760,6000,1.0,2,6,327939.0
21519,2090,7070,2.25,4,8,650777.0
21520,2250,10028,2.25,5,8,633640.0
21521,1550,7820,1.75,3,7,488952.0
21522,3840,7207,3.5,4,9,735474.0
21523,1030,6809,1.0,3,6,359607.0
21524,1030,6809,1.0,3,6,352920.0
21525,1030,6809,1.0,3,6,363254.0
21526,2320,13320,2.5,3,9,592821.0
21527,1000,3700,1.0,2,6,281180.0
21528,1890,10408,1.75,4,8,706985.0
21529,1050,586,1.75,3,7,295015.0
21530,960,1441,1.75,3,7,301990.0
21531,730,805,1.5,2,7,308964.0
21532,730,1554,1.5,2,7,354074.0
21533,2620,4200,3.25,3,9,980640.0
21534,2620,4200,3.25,3,9,824625.0
21535,2740,5000,2.5,4,9,721449.0
21536,5940,5000,5.0,5,12,1465096.0
21537,5940,5000,5.0,5,12,1504869.0
21538,2240,6000,2.0,4,8,720130.0
21539,3090,6200,2.5,4,8,831561.0
21540,2510,4350,2.5,4,8,649443.0
21541,2540,4450,3.0,5,8,529312.0
21542,2340,10887,2.5,3,8,559528.0
21543,1271,9600,1.0,3,7,272807.0
21544,1130,9900,1.0,3,7,286426.0
21545,1130,9900,1.0,3,7,225752.0
21546,2330,7020,2.25,4,8,520076.0
21547,2230,7505,2.5,3,8,556271.0
21548,2850,12800,2.5,5,8,548747.0
21549,2420,7150,2.25,4,8,673061.0
21550,1930,10183,1.75,3,8,612801.0
21551,1960,7562,2.25,4,8,623317.0
21552,2610,6930,2.5,4,8,554264.0
21553,2680,12977,3.0,4,8,750985.0
21554,2200,10635,2.25,4,8,600785.0
21555,2290,9546,2.25,4,8,653408.0
21556,2290,9546,2.25,4,8,677580.0
21557,2130,7132,2.25,4,8,644780.0
21558,2190,12504,2.25,4,8,547580.0
21559,1920,7400,1.75,3,8,592516.0
21560,2310,8009,2.0,4,7,582243.0
21561,2400,7267,2.5,4,8,686149.0
21562,2320,5829,2.5,3,9,500438.0
21563,880,7200,1.0,3,6,341406.0
21564,880,8160,1.0,3,6,293320.0
21565,2410,9600,2.5,3,9,590905.0
21566,3530,6210,3.5,4,10,998873.0
21567,3840,6204,3.5,5,10,1078858.0
21568,3280,6739,3.25,4,10,961414.0
21569,3000,6300,2.5,3,10,935071.0
21570,3600,6313,3.25,4,10,1074643.0
21571,3600,6184,3.25,4,10,1048370.0
21572,3560,7178,3.5,4,10,1155095.0
21573,2440,13140,4.0,5,7,443998.0
21574,1510,4071,2.0,4,7,233083.0
21575,2740,4932,2.0,6,6,408129.0
21576,2740,4932,2.0,6,6,350463.0
21577,1430,5132,2.0,4,7,383222.0
21578,900,2536,1.0,2,7,325573.0
21579,620,5080,1.0,2,6,271291.0
21580,1120,5040,1.0,2,7,329524.0
21581,1180,4720,1.5,2,7,300364.0
21582,1220,10723,1.0,3,7,352559.0
21583,1360,10726,1.5,3,7,378979.0
21584,1250,10723,1.0,3,7,302939.0
21585,1900,3800,2.75,4,7,344372.0
21586,1900,3800,2.75,4,7,512072.0
21587,1030,4700,1.0,3,7,362667.0
21588,1290,5300,1.75,3,7,378483.0
21589,2930,6000,3.0,4,8,250851.0
21590,860,5300,1.0,2,7,354850.0
21591,550,6000,1.0,1,5,282794.0
21592,900,5000,1.0,2,6,291354.0
21593,900,5000,1.0,2,6,333825.0
21594,1060,5600,1.0,3,6,352030.0
21595,1100,6000,1.0,3,7,200779.0
21596,1100,6000,1.0,3,7,411204.0
21597,2610,5700,3.0,4,8,594112.0
21598,1730,2856,2.0,3,7,363201.0
21599,1400,1452,2.5,3,8,389960.0
21600,1440,2550,2.0,3,7,412766.0
21601,1410,1281,3.25,3,8,375524.0
21602,1420,1287,2.75,3,8,369562.0
21603,1420,1510,3.25,3,8,396599.0
21604,1630,2550,2.0,4,7,434548.0
21605,1160,2288,1.75,3,7,352880.0
21606,1390,2815,2.5,3,8,384265.0
21607,1960,5100,2.0,4,6,363201.0
21608,1470,1575,1.75,3,8,419366.0
21609,1470,1656,1.75,3,8,388608.0
21610,1260,1412,1.5,3,8,85145.0
21611,3394,17077,3.25,5,11,277787.0
21612,3840,17022,2.5,4,11,889191.0
21613,3254,16037,2.75,4,11,754239.0
21614,3599,15927,2.5,4,11,915398.0
21615,3599,13422,2.5,4,11,863533.0
21616,4150,18352,3.5,4,11,951400.0
21617,3497,22342,2.75,4,11,682132.0
21618,5500,10000,3.25,6,10,1270348.0
21619,2810,49552,2.5,4,9,559523.0
21620,3420,30410,2.5,4,9,778617.0
21621,2940,45916,2.5,4,9,821132.0
21622,2540,32065,2.5,3,9,570845.0
21623,1600,8750,2.5,3,7,342924.0
21624,1430,9847,2.0,3,7,268451.0
21625,1570,9172,2.5,3,7,320182.0
21626,2420,5000,2.75,4,7,696320.0
21627,1940,3300,1.5,3,8,702467.0
21628,1800,3000,1.75,3,7,556485.0
21629,2020,3000,1.75,3,8,786084.0
21630,1980,8835,1.0,4,6,338526.0
21631,1980,8835,1.0,4,6,321637.0
21632,2530,11127,2.5,3,9,974766.0
21633,3970,13933,4.5,5,10,1493759.0
21634,3730,16950,2.5,4,10,1235088.0
21635,3090,7600,2.5,4,8,477193.0
21636,1250,7925,1.75,4,6,238908.0
21637,1040,7830,1.0,2,7,294370.0
21638,1610,3740,1.75,4,7,406251.0
21639,1980,10175,2.25,3,6,276298.0
21640,1160,5082,1.75,3,6,139600.0
21641,1730,3360,1.75,4,6,269161.0
21642,2110,6900,2.0,3,6,342292.0
21643,1380,8182,1.75,3,7,462663.0
21644,1390,9585,1.75,3,7,390082.0
21645,1210,3350,1.75,3,7,490530.0
21646,1550,5000,1.5,3,8,562477.0
21647,1190,5000,1.0,2,7,446607.0
21648,1190,5000,1.0,2,7,435310.0
21649,2230,2500,3.0,4,8,632228.0
21650,1680,2096,2.5,3,8,512701.0
21651,1430,5000,1.0,3,7,479705.0
21652,1280,5000,1.0,4,8,582495.0
21653,920,5000,1.0,1,6,387834.0
21654,1480,5000,2.0,3,7,592872.0
21655,1960,4340,1.75,4,8,551907.0
21656,2150,4070,1.75,3,7,510594.0
21657,3490,6500,3.5,5,9,987830.0
21658,1750,4530,1.75,3,7,590986.0
21659,1870,8125,2.25,4,8,402870.0
21660,1870,8125,2.25,4,8,400954.0
21661,3170,6032,2.75,3,9,709565.0
21662,1030,1023,1.5,2,7,240301.0
21663,1790,2584,3.0,3,8,543131.0
21664,1660,2195,3.0,3,7,418059.0
21665,1090,6320,1.0,3,6,251794.0
21666,1700,7697,1.0,2,6,321566.0
21667,590,2005,1.0,1,6,316532.0
21668,770,2971,1.0,2,7,416061.0
21669,1150,2723,1.75,2,7,447926.0
21670,1300,5120,1.75,3,6,599036.0
21671,2520,5120,1.75,4,6,479556.0
21672,1230,1371,1.25,2,7,386292.0
21673,1280,3610,1.75,2,8,739755.0
21674,1780,3610,1.75,3,7,576424.0
21675,2110,6045,2.5,3,7,359879.0
21676,2360,6260,2.25,4,7,344648.0
21677,1010,1428,1.5,2,7,277232.0
21678,1068,1158,1.5,2,7,278813.0
21679,1010,1294,1.5,2,7,285766.0
21680,1068,1452,1.5,2,7,265109.0
21681,1646,13317,2.25,3,7,383114.0
21682,1320,18690,2.25,3,7,324755.0
21683,1646,6806,2.25,3,7,327281.0
21684,1975,8189,2.25,3,7,381698.0
21685,1975,8189,2.25,3,7,343615.0
21686,1980,8263,2.5,3,7,378458.0
21687,1646,12414,2.25,3,7,349365.0
21688,1646,8127,2.25,3,7,376101.0
21689,1646,7364,2.25,3,7,332574.0
21690,1646,9519,2.25,3,7,355386.0
21691,1320,8685,2.25,3,7,346470.0
21692,1654,7625,2.25,3,7,367098.0
21693,1654,7625,2.25,3,7,352412.0
21694,1320,8268,2.25,3,7,344432.0
21695,1654,8479,2.25,3,7,362209.0
21696,1320,10346,2.25,3,7,328173.0
21697,1654,7025,2.25,3,7,340984.0
21698,1975,14347,2.5,3,7,395687.0
21699,1975,14347,2.5,3,7,384894.0
21700,1930,7150,2.5,4,8,366227.0
21701,3910,8442,2.5,4,9,493648.0
21702,3910,7077,3.25,5,9,544254.0
21703,3910,7077,3.25,5,9,526651.0
21704,1210,9905,2.0,3,7,306900.0
21705,1280,6770,2.0,3,7,347521.0
21706,1930,8458,2.5,4,7,349525.0
21707,2039,6000,2.5,4,7,391039.0
21708,1390,8151,2.0,3,7,321427.0
21709,1580,8397,2.0,3,7,357286.0
21710,2980,9365,2.5,4,8,439953.0
21711,2980,12216,2.5,4,8,464341.0
21712,2340,5420,2.5,4,8,390525.0
21713,2290,4785,3.25,4,9,443969.0
21714,2920,5094,2.75,4,9,483216.0
21715,2650,5768,2.5,4,9,494621.0
21716,1880,3400,2.5,4,9,382759.0
21717,2200,4457,2.5,4,7,343763.0
21718,1870,5371,2.25,4,7,324208.0
21719,2440,4000,2.5,4,7,353302.0
21720,3060,5868,2.75,4,9,526768.0
21721,3190,6839,2.75,4,9,541964.0
21722,1720,20520,1.75,3,8,367680.0
21723,1090,15330,1.75,3,7,310667.0
21724,1100,10200,1.0,3,7,310667.0
21725,1100,10200,1.0,3,7,281607.0
21726,910,9025,1.0,3,7,304262.0
21727,1390,9828,1.0,3,7,288041.0
21728,2890,11115,3.25,3,8,499670.0
21729,1240,10455,1.75,2,7,328732.0
21730,1190,10300,1.0,3,7,300351.0
21731,1190,10300,1.0,3,7,258720.0
21732,2640,9975,2.5,5,7,403587.0
21733,1530,9200,2.25,3,7,302739.0
21734,1530,9200,2.25,3,7,372654.0
21735,1660,11500,1.75,3,7,310379.0
21736,960,20954,1.0,2,7,282474.0
21737,1010,10800,1.0,3,7,327663.0
21738,1860,9000,2.0,5,7,356701.0
21739,1390,10000,2.25,3,7,344068.0
21740,1260,9600,1.0,3,7,328173.0
21741,1260,11877,2.5,3,7,337465.0
21742,1540,10545,1.75,3,6,277387.0
21743,1390,13200,1.75,3,7,352440.0
21744,1390,13200,1.75,3,7,247147.0
21745,1530,10800,1.75,3,7,349377.0
21746,1230,10170,1.0,3,7,336642.0
21747,1500,10880,1.75,3,7,318708.0
21748,1890,9600,2.5,3,7,95799.0
21749,2020,9000,2.25,3,7,392780.0
21750,1020,14600,1.0,3,7,303641.0
21751,1480,12285,3.0,3,7,375758.0
21752,1690,14615,2.25,3,7,402484.0
21753,1710,10500,2.75,3,7,464736.0
21754,1440,12000,2.0,3,7,360514.0
21755,1440,12000,2.0,3,7,257077.0
21756,1210,9600,1.0,3,7,243566.0
21757,1220,9480,1.5,3,7,327753.0
21758,1580,9360,1.5,3,8,400456.0
21759,1350,11150,2.0,3,7,388767.0
21760,1120,10450,1.75,3,7,361412.0
21761,1490,11760,1.75,3,7,314723.0
21762,1440,9600,1.5,3,7,361141.0
21763,1810,9600,2.5,3,7,386397.0
21764,1170,14850,1.75,2,7,310325.0
21765,1440,14615,1.75,3,6,372654.0
21766,930,13206,1.5,2,7,282652.0
21767,1370,11400,1.5,3,7,363429.0
21768,1320,12400,1.75,3,7,347062.0
21769,1120,10541,2.0,3,7,337037.0
21770,1160,10560,2.0,3,7,232363.0
21771,1060,8816,2.0,3,7,304805.0
21772,1020,9200,1.0,2,7,303135.0
21773,1230,9200,2.0,3,7,270243.0
21774,1370,8050,2.25,3,7,367653.0
21775,1640,9600,2.5,3,7,383064.0
21776,1510,10650,2.5,4,7,361967.0
21777,1600,6250,2.5,3,7,327648.0
21778,1310,6265,2.0,3,7,283031.0
21779,1310,6265,2.0,3,7,273024.0
21780,1350,6957,2.0,3,7,305937.0
21781,1350,6957,2.0,3,7,252571.0
21782,1060,7412,2.0,3,7,271332.0
21783,1800,44866,2.25,3,8,549595.0
21784,2090,35620,2.5,3,8,508498.0
21785,3340,43995,3.25,5,9,753621.0
21786,2600,30017,2.5,4,9,723965.0
21787,2290,7500,2.75,4,7,494029.0
21788,1890,13140,3.0,4,7,474177.0
21789,1660,13758,1.0,3,7,347168.0
21790,1830,9603,3.0,4,7,454890.0
21791,2520,11022,2.0,4,8,626389.0
21792,1990,7852,2.0,3,8,509291.0
21793,6540,48561,6.0,8,10,1394872.0
21794,4200,17134,2.75,4,10,2002946.0
21795,1870,10476,2.25,3,7,332482.0
21796,1160,8236,1.75,3,7,290799.0
21797,2210,10704,2.25,4,7,367757.0
21798,2030,8600,2.75,4,7,308963.0
21799,1560,5280,1.0,3,7,472777.0
21800,2390,6000,1.75,3,6,320904.0
21801,1850,8800,2.0,3,7,731741.0
21802,1480,8394,1.75,3,8,491730.0
21803,2360,9620,2.25,4,8,587541.0
21804,2170,12220,1.75,3,8,760091.0
21805,2960,8840,3.5,4,8,881341.0
21806,2160,10488,1.75,5,7,429474.0
21807,1760,10835,2.25,3,8,478179.0
21808,2020,9853,2.0,3,7,446188.0
21809,3120,13000,2.75,4,7,671605.0
21810,2600,9548,2.5,5,7,628152.0
21811,1870,11286,2.25,3,7,482509.0
21812,3160,10000,3.25,4,8,625233.0
21813,2620,10516,2.75,4,8,476994.0
21814,2620,10516,2.75,4,8,473902.0
21815,2580,12207,2.5,4,8,531844.0
21816,2540,9525,2.75,4,8,582447.0
21817,2180,9600,2.25,3,8,361376.0
21818,1810,9600,1.75,3,8,525725.0
21819,1810,9600,1.75,3,8,601720.0
21820,1810,9600,1.75,3,8,475211.0
21821,1943,5730,2.5,4,8,363367.0
21822,1811,4381,2.5,4,8,360982.0
21823,1807,3782,2.5,4,8,363349.0
21824,2200,3885,2.75,4,8,555143.0
21825,2490,4002,2.5,3,8,577460.0
21826,3200,6454,2.5,3,8,639403.0
21827,1850,4840,2.0,3,7,475686.0
21828,2230,4840,1.75,3,7,603387.0
21829,2230,4840,1.75,3,7,591089.0
21830,4040,5000,3.25,4,9,856497.0
21831,2090,6000,2.0,2,7,529775.0
21832,1050,7200,2.75,3,7,455796.0
21833,1700,7200,1.75,3,7,450403.0
21834,1100,7470,1.0,3,5,279300.0
21835,1030,4480,1.0,2,6,393968.0
21836,1260,7275,1.0,4,7,309789.0
21837,2070,9622,2.5,3,8,556034.0
21838,2410,7950,2.5,4,8,622029.0
21839,2380,8852,2.5,4,8,710519.0
21840,2460,7933,2.5,4,7,376400.0
21841,1640,23400,1.0,3,6,443968.0
21842,3090,7601,2.5,5,9,747385.0
21843,3090,7601,2.5,5,9,730598.0
21844,1640,5707,2.5,3,7,341432.0
21845,1940,7607,2.5,4,8,634936.0
21846,2250,12871,2.5,3,8,721125.0
21847,2080,17532,2.5,4,9,487441.0
21848,2430,8612,2.75,4,8,357699.0
21849,1850,8770,2.5,3,8,299553.0
21850,2410,8415,2.5,4,8,383733.0
21851,2270,8400,2.5,4,8,320925.0
21852,2430,9520,3.0,5,7,611874.0
21853,1450,9583,1.75,3,7,462979.0
21854,1810,8400,1.0,4,6,320442.0
21855,890,8175,1.0,2,6,352147.0
21856,1880,8513,1.75,3,7,437008.0
21857,2620,8280,1.75,3,7,581635.0
21858,2170,3911,2.75,4,8,853935.0
21859,1850,3365,1.75,3,7,630899.0
21860,2000,8460,2.5,5,7,564985.0
21861,2410,7250,2.0,3,7,408890.0
21862,3190,8510,1.75,2,9,703664.0
21863,2110,8010,2.0,4,7,703232.0
21864,2220,5040,2.75,4,7,418462.0
21865,1540,7800,2.0,3,8,626909.0
21866,1540,7800,2.0,3,8,504788.0
21867,2260,6635,2.25,4,8,477089.0
21868,3670,7800,2.5,4,8,663733.0
21869,1330,6743,1.75,3,8,557655.0
21870,1410,5100,1.75,3,7,458497.0
21871,1730,7694,2.0,3,6,349346.0
21872,1840,6413,2.5,3,8,386755.0
21873,1200,21001,2.0,3,7,289232.0
21874,2100,6500,1.75,5,7,349324.0
21875,1610,7785,2.5,3,8,358362.0
21876,1030,6284,1.5,2,7,352518.0
21877,2640,7210,2.5,4,9,625770.0
21878,1940,8453,2.5,3,8,560416.0
21879,2500,7394,2.5,3,9,631960.0
21880,3030,6724,2.5,4,9,662307.0
21881,2722,13207,3.25,4,9,801842.0
21882,2720,4000,2.75,4,7,674796.0
21883,1320,3654,1.75,3,7,505108.0
21884,1320,3654,1.75,3,7,495940.0
21885,1690,2700,2.0,4,7,528389.0
21886,2040,3060,2.25,4,8,727321.0
21887,1700,5720,2.0,3,7,589254.0
21888,1780,5720,2.0,3,7,710390.0
21889,1660,3600,2.0,3,7,617877.0
21890,3620,10400,3.0,4,10,2031746.0
21891,5570,9600,3.25,5,9,1809836.0
21892,3490,10800,3.5,4,10,1796491.0
21893,3240,10800,2.5,4,10,1227487.0
21894,3340,14000,3.25,5,10,1358857.0
21895,4930,25114,4.25,5,12,2266142.0
21896,4070,9095,2.75,3,9,853924.0
21897,2510,8400,1.75,4,9,1190863.0
21898,4480,12600,5.75,5,11,2577930.0
21899,2540,4920,1.75,4,7,729958.0
21900,1430,3200,1.0,2,7,600827.0
21901,1010,9873,1.0,3,6,310291.0
21902,1200,10241,1.75,3,7,339160.0
21903,1820,8750,2.5,4,7,524391.0
21904,1790,8424,2.75,4,7,617937.0
21905,2600,8800,2.5,5,7,627692.0
21906,1650,4349,2.5,3,7,408000.0
21907,2220,4652,2.5,4,7,445780.0
21908,2420,4909,3.25,4,7,497553.0
21909,2420,4909,3.25,4,7,412698.0
21910,2420,4967,2.5,4,7,437602.0
21911,1880,4411,2.5,3,7,412514.0
21912,2050,4565,2.5,4,7,462541.0
21913,1880,3853,2.5,3,7,407082.0
21914,2220,7683,2.5,4,7,469625.0
21915,2140,7845,2.5,4,9,433035.0
21916,2410,7745,2.0,4,9,464423.0
21917,1200,11500,1.5,4,6,331228.0
21918,1240,9600,2.0,4,6,323674.0
21919,1090,6910,1.0,3,6,311819.0
21920,1090,6910,1.0,3,6,253555.0
21921,1090,6910,1.0,3,6,244387.0
21922,1020,7679,1.0,2,6,291868.0
21923,1320,7032,1.75,3,6,325845.0
21924,2200,7722,2.0,3,6,331474.0
21925,1110,11478,1.0,3,6,340000.0
21926,3500,13680,2.5,4,7,437008.0
21927,1760,8175,2.5,3,8,321353.0
21928,2170,6061,2.5,4,8,384728.0
21929,1630,7200,1.75,3,7,432869.0
21930,1650,7965,1.75,3,7,498948.0
21931,1600,7200,1.5,4,7,462554.0
21932,1640,11730,1.75,3,7,428742.0
21933,1870,7830,2.5,3,7,451817.0
21934,1300,8250,1.75,3,7,413446.0
21935,1630,7000,1.75,3,7,404011.0
21936,1520,7983,2.0,4,7,451357.0
21937,1520,10630,1.75,4,7,462653.0
21938,1300,7800,1.75,3,7,363922.0
21939,1950,7920,2.5,3,7,399731.0
21940,1310,7371,1.5,3,7,354855.0
21941,1330,7125,1.5,3,7,255142.0
21942,1300,7350,2.0,3,7,380061.0
21943,1790,7416,1.75,4,7,418857.0
21944,1790,7416,1.75,4,7,444574.0
21945,1970,7300,1.75,4,7,397104.0
21946,1970,7300,1.75,4,7,425979.0
21947,2090,7505,1.75,3,7,370487.0
21948,1750,8040,2.5,3,7,457369.0
21949,1650,8400,1.0,3,7,455866.0
21950,950,9451,1.0,3,7,362565.0
21951,1530,7245,1.75,3,7,444209.0
21952,1810,7300,1.75,3,7,434330.0
21953,1410,7854,1.0,3,7,365958.0
21954,950,7400,1.75,3,7,405632.0
21955,1050,7125,1.0,3,7,348736.0
21956,1890,6100,2.25,3,7,501489.0
21957,1760,8025,1.75,3,7,400869.0
21958,1460,8346,1.75,3,7,405289.0
21959,1480,7565,2.25,3,7,393158.0
21960,2270,7800,2.25,4,7,170053.0
21961,1270,7280,1.5,3,7,411947.0
21962,1640,8190,2.5,3,7,467212.0
21963,3300,13501,2.5,6,8,492734.0
21964,1460,10397,1.75,3,8,444749.0
21965,2280,9826,2.5,3,8,449123.0
21966,2100,15723,1.75,3,8,441891.0
21967,1800,5340,2.0,3,7,431663.0
21968,3170,6586,2.5,4,7,576324.0
21969,3170,5638,2.5,4,7,548802.0
21970,2980,4930,3.0,4,9,743745.0
21971,2330,7294,2.5,4,9,719255.0
21972,2980,6440,3.0,4,9,763509.0
21973,2200,7667,2.5,4,7,407003.0
21974,1770,4500,2.5,3,7,322786.0
21975,1980,4549,2.5,3,7,357122.0
21976,1980,4198,2.5,3,7,385071.0
21977,1980,4265,2.5,3,7,393526.0
21978,2620,4469,2.5,4,7,378263.0
21979,2620,4469,2.5,4,7,329099.0
21980,2250,4495,2.5,4,7,352518.0
21981,2250,4500,2.5,3,7,375220.0
21982,2130,4500,2.5,4,7,361350.0
21983,2570,4557,2.5,4,7,452454.0
21984,1980,4500,2.5,3,7,381669.0
21985,1980,4500,2.5,3,7,345773.0
21986,1860,4351,2.5,3,7,357699.0
21987,2200,4400,2.5,4,7,398291.0
21988,2590,3854,2.75,4,8,997053.0
21989,1940,4416,1.75,3,7,718991.0
21990,2330,3922,1.5,4,8,955509.0
21991,2040,4416,3.5,4,7,804346.0
21992,2250,4942,1.75,3,7,754291.0
21993,1910,7199,2.5,4,8,412863.0
21994,1940,7280,2.5,4,8,253143.0
21995,2110,6838,2.75,4,8,318001.0
21996,2020,12160,1.0,3,6,374545.0
21997,2220,8953,2.5,3,8,449459.0
21998,2310,4930,2.5,3,8,401270.0
21999,2080,4589,2.5,4,8,406831.0
22000,2170,7905,2.5,3,8,441446.0
22001,2270,5500,2.5,3,8,470029.0
22002,2110,6281,2.75,5,8,413244.0
22003,1390,5127,2.0,3,8,324662.0
22004,1740,5357,2.0,3,8,395353.0
22005,2110,69260,2.5,4,8,451841.0
22006,1870,42000,2.5,3,8,344849.0
22007,2390,37376,2.75,4,8,495276.0
22008,2040,26394,2.25,3,8,475290.0
22009,2040,26394,2.25,3,8,429652.0
22010,2350,36116,2.25,4,9,486810.0
22011,3810,38398,2.25,4,9,517079.0
22012,2560,30760,2.5,4,9,375727.0
22013,2490,8580,2.25,3,8,686149.0
22014,2490,8580,2.75,3,8,624899.0
22015,1830,2610,1.75,3,8,762464.0
22016,2050,9942,2.0,5,7,332444.0
22017,1070,587,2.5,3,7,392753.0
22018,1530,1462,2.25,3,8,528046.0
22019,1030,1114,1.5,2,7,405705.0
22020,1100,991,1.5,2,7,385476.0
22021,1190,6930,1.0,3,7,438419.0
22022,830,6804,1.0,2,7,437947.0
22023,930,6930,1.0,2,7,402963.0
22024,1290,5280,1.0,4,6,181051.0
22025,1760,12823,1.75,3,7,297498.0
22026,850,9042,1.0,2,6,202878.0
22027,1180,9045,1.5,3,7,262539.0
22028,4860,13676,5.25,6,11,2184127.0
22029,1250,8520,1.0,2,6,211931.0
22030,3140,6313,2.5,5,8,370116.0
22031,3520,5250,3.5,6,8,457776.0
22032,2910,4483,2.75,5,8,370996.0
22033,2990,35532,2.25,4,8,663639.0
22034,2410,35818,2.5,4,8,535289.0
22035,2750,35440,2.5,3,9,651228.0
22036,2770,32910,2.5,4,9,718689.0
22037,2970,38125,2.5,4,9,706141.0
22038,2836,3790,2.5,4,8,452932.0
22039,2331,3826,2.5,4,8,396562.0
22040,2160,3469,2.5,4,8,374403.0
22041,1200,8000,2.5,3,7,265166.0
22042,1900,7000,2.5,4,7,162220.0
22043,2000,22500,2.75,4,7,345854.0
22044,2000,22500,2.75,4,7,306675.0
22045,2040,4566,0.5,3,9,642955.0
22046,1900,3283,2.5,3,9,636684.0
22047,3140,14421,2.5,4,10,794665.0
22048,3140,14421,2.5,4,10,793075.0
22049,2730,7951,2.5,3,9,602947.0
22050,2730,7951,2.5,3,9,477580.0
22051,2300,8263,2.5,3,9,526209.0
22052,2220,4538,2.5,3,7,406012.0
22053,3190,8150,2.5,4,9,592887.0
